policy_id,customer_id,customer_age,customer_gender,marital_status,num_dependents,country,income_band,product_type,coverage_amount,premium,payment_frequency,policy_start_date,policy_end_date,tenure_months,renewal_count,acquisition_channel,agent_id,discount_applied,discount_rate,has_rider,num_riders,critical_illness_rider,disability_rider,late_payment_count,customer_service_calls,beneficiary_updated,premium_change_pct,churned,churn_reason,snapshot_date,data_version
P004699,C001257,61,F,Single,0,UK,Mid,Term,236000.0,181.97,Monthly,2011-10-19,,154,12,Agent,A1050,False,,False,0,False,False,1,0,False,-0.02,False,,2024-06-30,v1.0
P004700,C002253,42,M,Widowed,2,US,Low,Whole,254000.0,283.28,Quarterly,2010-10-01,,167,13,Agent,A1038,False,,False,0,False,False,1,0,False,-0.05,False,,2024-06-30,v1.0
P004701,C002294,55,M,Single,2,FR,Ultra,Term,94000.0,72.71,Quarterly,2019-12-12,,55,4,Agent,A1064,False,,True,0,False,False,2,1,False,0.0,False,,2024-06-30,v1.0
P004702,C002805,18,M,Single,0,US,Low,Universal,645000.0,557.02,Monthly,2012-07-10,,145,12,Online,,True,0.1,True,1,False,True,0,0,False,0.04,False,,2024-06-30,v1.0
P004703,C000146,74,M,Married,1,IT,Mid,Universal,130000.0,128.54,Quarterly,2013-09-09,,131,10,Online,,True,0.11,False,0,False,False,0,1,False,0.08,False,,2024-06-30,v1.0
P004704,C002165,62,F,Married,1,US,Low,Term,396000.0,341.37,Monthly,2024-04-03,2027-07-17,40,3,Employer,,True,0.2,False,0,False,False,1,0,False,0.0,True,Price,2024-06-30,v1.0
P004705,C000411,41,M,Single,0,DE,Mid,Whole,132000.0,186.3,Quarterly,2020-03-05,,52,4,Agent,A1075,False,,False,0,False,False,1,2,False,0.05,False,,2024-06-30,v1.0
P004706,C001687,21,M,Married,0,US,Low,Term,324000.0,239.47,Monthly,2024-03-24,,3,0,Agent,A1079,False,,False,0,False,False,0,0,False,0.09,False,,2024-06-30,v1.0
P004707,C002410,48,F,Married,2,US,Low,Term,382000.0,297.21,Quarterly,2014-05-17,,123,10,Bank,,True,0.17,False,0,False,False,1,1,False,-0.13,False,,2024-06-30,v1.0
P004708,C001532,27,M,Divorced,0,FR,Mid,Universal,76000.0,97.59,Monthly,2010-03-14,,174,14,Agent,A1079,True,0.21,True,1,False,False,0,1,True,0.23,False,,2024-06-30,v1.0
P004709,C000136,50,U,Single,0,US,Low,Term,119000.0,73.17,Annual,2024-03-15,,3,0,Agent,A1002,True,0.22,False,0,False,False,1,0,True,0.03,False,,2024-06-30,v1.0
P004710,C000018,49,M,Widowed,2,ES,,Term,141000.0,107.43,Annual,2016-03-15,,100,8,Online,,False,,True,0,False,False,1,1,False,0.15,False,,2024-06-30,v1.0
P004711,C002242,33,F,Married,1,US,Low,Term,471000.0,342.82,Monthly,2020-01-10,,54,4,Online,,False,,False,0,False,False,0,1,False,0.22,False,,2024-06-30,v1.0
P004712,C002377,58,F,Single,2,IT,Low,Whole,623000.0,600.2,Quarterly,2016-04-12,,100,8,Online,,False,,False,0,False,False,1,0,False,-0.03,False,,2024-06-30,v1.0
P004713,C001959,54,F,Single,1,UK,Mid,Term,114000.0,77.88,Monthly,2017-06-30,,85,7,Agent,A1010,False,,False,0,False,False,2,0,False,0.11,False,,2024-06-30,v1.0
P004714,C002222,56,M,Married,1,UK,Low,Universal,115000.0,101.37,Annual,2020-12-22,,42,3,Online,,False,,False,0,False,False,0,2,False,0.04,False,,2024-06-30,v1.0
P004715,C001001,45,M,Single,1,US,Low,Term,178000.0,153.16,Monthly,2022-07-26,,23,1,Online,,True,0.11,True,2,False,False,0,0,False,0.04,False,,2024-06-30,v1.0
P004716,C000448,28,F,Single,4,US,Low,Universal,50000.0,43.58,Monthly,2017-11-19,,80,6,Online,,False,,True,2,False,False,0,0,False,-0.01,False,,2024-06-30,v1.0
P004717,C001948,56,F,Single,3,US,Low,Universal,365000.0,402.85,Monthly,2011-07-18,,157,13,Bank,,False,,True,2,False,False,1,1,False,0.09,False,,2024-06-30,v1.0
P004718,C000945,41,M,Married,2,UK,,Whole,115000.0,169.3,Quarterly,2022-09-19,,21,1,Online,,False,,False,0,False,False,0,1,True,-0.01,False,,2024-06-30,v1.0
P004719,C001377,28,M,Married,2,UK,,Whole,225000.0,281.67,Monthly,2021-05-24,,37,3,Online,,False,,True,1,False,False,2,0,False,0.1,False,,2024-06-30,v1.0
P004720,C001522,61,F,Single,1,DE,,Term,400000.0,329.34,Monthly,2021-02-23,,40,3,Online,,False,,False,0,False,False,1,0,False,-0.04,False,,2024-06-30,v1.0
P004721,C000140,70,F,Married,0,IT,High,Universal,205000.0,226.24,Monthly,2013-01-20,,139,11,Online,,True,0.22,True,0,True,False,0,1,True,0.01,False,,2024-06-30,v1.0
P004722,C002805,44,M,Married,2,US,Low,Whole,159000.0,210.53,Monthly,2013-04-22,2019-06-20,75,6,Online,,True,0.14,False,0,False,False,0,1,False,0.0,True,Life Event,2024-06-30,v1.0
P004723,C001920,70,F,Single,4,US,High,Term,73000.0,47.6,Monthly,2020-07-29,,47,3,Agent,A1027,False,,False,0,False,False,0,0,False,-0.1,False,,2024-06-30,v1.0
P004724,C002977,46,F,Divorced,2,US,High,Term,144000.0,91.31,Monthly,2016-02-25,,101,8,Agent,A1093,True,0.22,False,0,False,False,0,2,False,0.11,False,,2024-06-30,v1.0
P004725,C000092,40,F,Married,1,FR,Low,Term,123000.0,78.74,Annual,2023-04-02,,15,1,Online,,False,,True,0,False,False,0,0,False,0.06,False,,2024-06-30,v1.0
P004726,C000238,37,F,Widowed,1,US,Low,Whole,1319000.0,1883.22,Monthly,2011-01-07,2015-04-16,52,4,Agent,A1036,False,,True,2,False,False,0,0,False,0.02,True,Replacement,2024-06-30,v1.0
P004727,C000204,64,M,Single,0,UK,Low,Term,85000.0,57.63,Annual,2016-06-17,,97,8,Agent,A1073,True,0.14,False,0,False,False,1,1,False,0.04,False,,2024-06-30,v1.0
P004728,C002607,35,U,Widowed,3,US,Mid,Whole,145000.0,210.57,Monthly,2019-06-10,2026-10-31,90,7,Agent,A1034,False,,True,2,False,False,0,2,False,0.14,True,Replacement,2024-06-30,v1.0
P004729,C001456,53,F,Married,1,US,Mid,Whole,104000.0,133.85,Quarterly,2011-02-24,,162,13,Agent,A1018,False,,True,2,False,False,0,1,False,0.08,False,,2024-06-30,v1.0
P004730,C000244,38,F,Married,0,UK,Mid,Term,125000.0,93.6,Monthly,2012-06-15,,146,12,Employer,,False,,False,0,False,False,1,1,False,-0.02,False,,2024-06-30,v1.0
P004731,C000831,39,M,Married,0,US,Mid,Universal,216000.0,213.57,Monthly,2019-02-14,,65,5,Agent,A1052,False,,False,0,False,False,0,0,False,0.14,False,,2024-06-30,v1.0
P004732,C002972,57,F,Single,1,US,Low,Whole,108000.0,162.0,Monthly,2015-11-17,,104,8,Agent,A1081,True,0.2,True,2,False,False,0,2,False,0.08,False,,2024-06-30,v1.0
P004733,C000294,40,M,Widowed,1,DE,High,Term,192000.0,133.09,Monthly,2021-08-25,2029-04-15,93,7,Online,,False,,False,0,False,False,1,2,False,-0.02,True,Price,2024-06-30,v1.0
P004734,C002687,40,M,Married,0,US,Low,Universal,64000.0,70.51,Monthly,2012-10-17,,142,11,Online,,False,,False,0,False,False,1,0,False,0.06,False,,2024-06-30,v1.0
P004735,C000855,58,F,Single,3,US,Ultra,Universal,288000.0,223.68,Monthly,2011-03-03,2019-02-19,97,8,Bank,,False,,True,1,False,True,2,2,False,0.09,True,Price,2024-06-30,v1.0
P004736,C002064,64,F,Single,3,DE,Mid,Whole,152000.0,246.03,Monthly,2019-01-20,,66,5,Online,,True,0.08,False,3,True,False,2,0,False,-0.04,False,,2024-06-30,v1.0
P004737,C000070,52,F,Single,0,UK,Low,Term,119000.0,85.52,Monthly,2011-01-30,,163,13,Agent,A1034,False,,True,0,False,False,1,0,False,0.13,False,,2024-06-30,v1.0
P004738,C001292,37,M,Married,3,US,High,Term,402000.0,182.06,Annual,2012-11-21,,141,11,Agent,A1049,False,,False,0,False,False,2,0,False,-0.07,False,,2024-06-30,v1.0
P004739,C001348,38,F,Married,3,DE,Mid,Universal,111000.0,147.12,Monthly,2019-06-01,,61,5,Bank,,False,,False,0,False,False,2,2,False,-0.08,False,,2024-06-30,v1.0
P004740,C000304,45,M,Married,0,UK,Mid,Whole,277000.0,330.29,Quarterly,2024-02-19,,4,0,Agent,A1056,True,0.07,True,3,True,True,0,2,False,-0.03,False,,2024-06-30,v1.0
P004741,C001030,48,F,Single,2,US,,Term,246000.0,188.1,Monthly,2020-07-12,,48,4,Online,,False,,False,0,False,False,0,1,False,0.01,False,,2024-06-30,v1.0
P004742,C001337,33,M,Married,2,DE,High,Universal,373000.0,512.75,Monthly,2017-04-05,,88,7,Online,,False,,False,0,False,False,2,1,True,0.17,False,,2024-06-30,v1.0
P004743,C000816,53,F,Married,2,UK,High,Term,189000.0,135.81,Monthly,2012-05-31,,147,12,Online,,True,0.12,True,1,False,False,2,1,True,-0.07,False,,2024-06-30,v1.0
P004744,C001126,46,F,Single,1,US,Mid,Term,120000.0,101.84,Quarterly,2010-10-10,,167,13,Employer,,False,,False,0,False,False,1,1,False,0.06,False,,2024-06-30,v1.0
P004745,C000820,24,M,Single,3,UK,,Universal,104000.0,84.19,Quarterly,2013-01-04,,139,11,Online,,False,,True,2,False,False,2,2,False,-0.03,False,,2024-06-30,v1.0
P004746,C000192,33,M,Single,2,UK,Mid,Term,187000.0,139.46,Quarterly,2018-06-12,,73,6,Bank,,False,,False,0,False,False,0,0,False,-0.11,False,,2024-06-30,v1.0
P004747,C001776,38,F,Divorced,1,IT,Ultra,Term,88000.0,70.9,Monthly,2010-12-17,2012-05-10,17,1,Bank,,True,0.18,False,0,False,False,0,1,False,0.03,True,Replacement,2024-06-30,v1.0
P004748,C000528,44,F,Married,1,DE,Mid,Universal,219000.0,218.71,Annual,2011-07-01,,158,13,Agent,A1093,False,,True,0,False,True,0,1,False,-0.08,False,,2024-06-30,v1.0
P004749,C002218,67,F,Widowed,2,US,Ultra,Whole,242000.0,272.18,Monthly,2021-02-13,,41,3,Online,,False,,True,0,True,False,1,0,False,0.06,False,,2024-06-30,v1.0
P004750,C000250,47,F,Single,1,US,Low,Whole,93000.0,93.41,Monthly,2012-03-14,,149,12,Bank,,True,0.2,True,1,False,False,0,1,False,0.06,False,,2024-06-30,v1.0
P004751,C001788,34,M,Divorced,2,IT,,Whole,89000.0,157.79,Monthly,2011-10-23,,154,12,Online,,False,,True,0,True,False,1,0,False,-0.02,False,,2024-06-30,v1.0
P004752,C002588,47,M,Married,0,FR,Low,Term,159000.0,141.08,Monthly,2018-09-19,,70,5,Bank,,False,,False,0,False,False,1,3,False,0.18,False,,2024-06-30,v1.0
P004753,C002026,40,M,Married,1,US,Mid,Term,123000.0,91.56,Monthly,2016-06-16,,97,8,Bank,,False,,False,0,False,False,1,0,False,-0.03,False,,2024-06-30,v1.0
P004754,C002463,48,M,Single,0,US,Mid,Whole,372000.0,481.86,Quarterly,2018-11-01,,68,5,Agent,A1094,False,,True,0,False,True,0,1,False,0.07,False,,2024-06-30,v1.0
P004755,C002841,51,F,Married,3,DE,Mid,Term,79000.0,55.26,Monthly,2013-11-20,,129,10,Employer,,False,,False,0,False,False,0,0,False,0.02,False,,2024-06-30,v1.0
P004756,C001403,59,M,Divorced,3,DE,Low,Whole,350000.0,468.22,Monthly,2013-05-10,,135,11,Employer,,False,,False,0,False,False,0,2,False,-0.02,False,,2024-06-30,v1.0
P004757,C001167,44,F,Single,1,US,High,Term,255000.0,172.95,Monthly,2017-01-29,,90,7,Online,,False,,True,1,True,False,2,1,False,-0.05,False,,2024-06-30,v1.0
P004758,C002072,64,F,Single,2,DE,High,Term,66000.0,49.71,Monthly,2021-02-12,,41,3,Agent,A1086,False,,False,0,False,False,2,1,False,0.1,False,,2024-06-30,v1.0
P004759,C002715,55,F,Married,3,US,High,Term,128000.0,80.5,Monthly,2013-04-11,,136,11,Agent,A1021,False,,False,0,False,False,2,4,False,-0.02,False,,2024-06-30,v1.0
P004760,C001096,36,F,Widowed,3,US,Low,Term,390000.0,378.86,Monthly,2020-11-17,,44,3,Online,,False,,False,0,False,False,1,2,False,0.1,False,,2024-06-30,v1.0
P004761,C002679,71,M,Married,0,US,Low,Universal,199000.0,214.56,Monthly,2023-11-29,,7,0,Agent,A1068,False,,True,6,False,True,0,0,False,0.08,False,,2024-06-30,v1.0
P004762,C001847,48,F,Single,1,UK,Mid,Term,140000.0,96.94,Monthly,2014-03-24,,125,10,Online,,False,,False,0,False,False,0,0,False,0.02,False,,2024-06-30,v1.0
P004763,C000504,34,M,Married,1,FR,High,Term,274000.0,147.94,Annual,2018-12-21,,67,5,Online,,False,,True,1,False,False,1,0,True,-0.02,False,,2024-06-30,v1.0
P004764,C001621,64,M,Married,0,US,Low,Term,106000.0,92.39,Quarterly,2014-09-01,,119,9,Online,,False,,False,0,False,False,1,0,False,0.08,False,,2024-06-30,v1.0
P004765,C002383,69,F,Divorced,1,US,Mid,Term,119000.0,91.71,Monthly,2013-11-23,,129,10,Agent,A1097,False,,False,0,False,False,1,2,False,0.0,False,,2024-06-30,v1.0
P004766,C002472,44,M,Married,1,IT,Mid,Term,169000.0,143.59,Quarterly,2017-03-27,,88,7,Agent,A1052,False,,False,0,False,False,1,1,False,0.03,False,,2024-06-30,v1.0
P004767,C002546,38,U,Married,2,US,Mid,Term,406000.0,322.73,Monthly,2021-06-01,,37,3,Employer,,False,,False,0,False,False,1,1,False,0.01,False,,2024-06-30,v1.0
P004768,C001387,42,F,Single,1,FR,Mid,Whole,110000.0,158.91,Monthly,2012-03-06,,149,12,Online,,False,,True,2,True,False,0,1,False,-0.02,False,,2024-06-30,v1.0
P004769,C002994,53,F,Widowed,1,FR,Mid,Whole,292000.0,362.61,Quarterly,2011-04-30,,160,13,Agent,A1077,False,,False,0,False,False,1,1,False,-0.05,False,,2024-06-30,v1.0
P004770,C002677,60,M,Married,1,US,Low,Universal,113000.0,102.07,Monthly,2018-10-30,,69,5,Agent,A1011,False,,False,1,False,False,1,2,True,-0.03,False,,2024-06-30,v1.0
P004771,C001222,51,F,Widowed,0,US,Low,Whole,501000.0,647.41,Annual,2019-04-30,,62,5,Online,,False,,True,1,True,True,2,0,False,0.01,False,,2024-06-30,v1.0
P004772,C000717,46,M,Married,2,IT,High,Term,256000.0,206.01,Monthly,2023-01-23,,17,1,Agent,A1078,True,0.06,True,2,False,False,0,0,False,0.11,False,,2024-06-30,v1.0
P004773,C000338,62,F,Divorced,1,UK,Low,Whole,199000.0,217.76,Quarterly,2020-09-24,,45,3,Agent,A1002,False,,True,1,False,False,0,2,False,0.07,False,,2024-06-30,v1.0
P004774,C000658,41,M,Divorced,0,US,Ultra,Whole,319000.0,420.47,Monthly,2012-11-26,,141,11,Bank,,False,,False,0,False,False,1,0,True,0.1,False,,2024-06-30,v1.0
P004775,C000961,57,F,Single,0,IT,Low,Term,100000.0,73.94,Quarterly,2023-01-15,,17,1,Employer,,False,,False,0,False,False,0,1,False,0.18,False,,2024-06-30,v1.0
P004776,C000428,41,M,Widowed,0,US,Mid,Term,96000.0,69.47,Monthly,2017-09-21,,82,6,Online,,False,,False,0,False,False,1,0,False,-0.12,False,,2024-06-30,v1.0
P004777,C000898,50,M,Single,0,US,Low,Term,877000.0,592.71,Monthly,2021-01-09,,42,3,Agent,A1001,False,,False,0,False,False,1,0,False,0.09,False,,2024-06-30,v1.0
P004778,C000138,43,F,Married,1,UK,Ultra,Term,116000.0,68.43,Quarterly,2017-07-16,,84,7,Agent,A1089,False,,False,0,False,False,0,0,False,0.06,False,,2024-06-30,v1.0
P004779,C002989,44,M,Widowed,1,DE,Ultra,Term,170000.0,102.93,Annual,2015-03-11,,113,9,Agent,A1069,False,,False,0,False,False,1,0,True,0.07,False,,2024-06-30,v1.0
P004780,C000541,40,F,Single,3,US,Low,Universal,114000.0,119.09,Annual,2023-08-17,,10,0,Agent,A1005,True,0.18,False,0,False,False,0,0,False,0.1,False,,2024-06-30,v1.0
P004781,C002104,61,M,Married,1,US,,Whole,85000.0,102.07,Monthly,2012-01-27,,151,12,Online,,False,,False,0,False,False,1,3,False,-0.01,False,,2024-06-30,v1.0
P004782,C001255,36,M,Married,1,UK,,Term,73000.0,46.79,Quarterly,2014-07-21,,121,10,Online,,False,,True,1,False,False,0,2,False,0.06,False,,2024-06-30,v1.0
P004783,C002705,36,F,Married,1,UK,High,Term,190000.0,127.14,Quarterly,2018-05-26,,74,6,Agent,A1091,True,0.2,False,0,False,False,0,0,False,0.2,False,,2024-06-30,v1.0
P004784,C002482,70,M,Divorced,2,IT,,Term,56000.0,40.84,Monthly,2019-10-19,,57,4,Online,,False,,False,0,False,False,0,1,True,0.08,False,,2024-06-30,v1.0
P004785,C000383,56,M,Married,3,US,High,Term,91000.0,72.89,Monthly,2018-01-12,,78,6,Online,,False,,True,3,False,False,1,2,False,0.07,False,,2024-06-30,v1.0
P004786,C002607,18,F,Divorced,1,UK,Low,Whole,332000.0,430.21,Monthly,2014-02-12,,126,10,Employer,,False,,True,1,True,False,1,1,False,-0.0,False,,2024-06-30,v1.0
P004787,C000193,38,M,Single,0,US,Mid,Whole,246000.0,298.83,Monthly,2012-04-07,,148,12,Online,,True,0.12,False,0,False,False,0,3,True,0.15,False,,2024-06-30,v1.0
P004788,C002581,23,M,Single,0,IT,Mid,Term,112000.0,80.24,Quarterly,2019-08-21,,59,4,Agent,A1078,True,0.17,False,0,False,False,0,1,False,0.01,False,,2024-06-30,v1.0
P004789,C002565,33,M,Married,2,US,Low,Term,110000.0,96.0,Monthly,2014-04-17,,124,10,Bank,,True,0.13,False,0,False,False,0,0,True,0.07,False,,2024-06-30,v1.0
P004790,C002763,18,M,Married,0,UK,High,Universal,73000.0,88.37,Monthly,2016-09-13,,94,7,Agent,A1051,True,0.2,False,0,False,False,0,2,False,0.06,False,,2024-06-30,v1.0
P004791,C002798,43,F,Single,1,IT,High,Term,714000.0,520.63,Monthly,2020-10-23,2029-05-09,104,8,Agent,A1094,False,,False,0,False,False,1,3,True,0.01,True,Price,2024-06-30,v1.0
P004792,C002232,31,M,Married,1,FR,,Term,75000.0,57.17,Quarterly,2013-05-23,,135,11,Online,,False,,False,0,False,False,0,2,False,-0.04,False,,2024-06-30,v1.0
P004793,C001895,45,F,Married,2,UK,Low,Term,304000.0,234.31,Monthly,2015-12-10,2022-06-06,79,6,Agent,A1028,True,0.15,True,1,False,True,1,1,False,0.03,True,Life Event,2024-06-30,v1.0
P004794,C002339,25,M,Married,0,DE,Low,Term,32000.0,22.86,Monthly,2020-09-13,,46,3,Agent,A1054,False,,False,0,False,False,0,0,False,0.04,False,,2024-06-30,v1.0
P004795,C000731,45,M,Single,1,IT,Mid,Whole,388000.0,339.34,Quarterly,2016-07-02,,97,8,Agent,A1085,True,0.24,True,1,False,False,2,0,True,-0.12,False,,2024-06-30,v1.0
P004796,C002163,40,M,Married,2,FR,Low,Whole,416000.0,522.06,Quarterly,2011-11-05,,154,12,Agent,A1054,False,,True,2,False,False,1,1,False,0.11,False,,2024-06-30,v1.0
P004797,C002872,63,F,Married,2,UK,Ultra,Term,78000.0,58.85,Monthly,2016-04-08,,100,8,Online,,False,,True,2,False,True,0,0,False,0.02,False,,2024-06-30,v1.0
P004798,C000684,61,U,Widowed,1,DE,,Term,97000.0,68.45,Annual,2012-08-27,,144,12,Online,,False,,False,0,False,False,2,0,False,0.19,False,,2024-06-30,v1.0
P004799,C000081,54,F,Married,3,US,High,Whole,444000.0,678.27,Quarterly,2011-09-24,,155,12,Agent,A1018,False,,False,0,False,False,2,0,False,0.23,False,,2024-06-30,v1.0
P004800,C002881,41,U,Married,0,US,Low,Term,67000.0,41.23,Quarterly,2014-06-10,,122,10,Employer,,False,,True,2,False,False,0,1,False,0.06,False,,2024-06-30,v1.0
P004801,C002380,68,M,Divorced,0,US,Mid,Term,204000.0,114.42,Quarterly,2021-12-21,2028-03-19,76,6,Bank,,False,,False,0,False,False,0,0,False,-0.1,True,Life Event,2024-06-30,v1.0
P004802,C002604,26,M,Married,3,US,Low,Universal,93000.0,85.16,Monthly,2018-02-10,2024-06-08,77,6,Agent,A1034,False,,True,1,False,False,3,1,False,0.08,True,Unknown,2024-06-30,v1.0
P004803,C002382,28,M,Single,0,DE,Low,Whole,394000.0,550.76,Monthly,2020-12-23,,42,3,Agent,A1042,False,,False,0,False,False,1,0,False,-0.06,False,,2024-06-30,v1.0
P004804,C000531,43,M,Divorced,0,US,,Whole,773000.0,793.23,Annual,2024-02-15,,4,0,Online,,False,,True,1,False,True,0,1,False,-0.07,False,,2024-06-30,v1.0
P004805,C001983,72,M,Married,2,US,Mid,Whole,104000.0,140.25,Monthly,2020-08-20,,47,3,Agent,A1035,False,,True,0,False,False,0,3,False,-0.04,False,,2024-06-30,v1.0
P004806,C000220,42,M,Married,1,US,High,Term,227000.0,154.77,Quarterly,2013-09-30,,130,10,Employer,,False,,True,0,False,True,0,0,False,0.19,False,,2024-06-30,v1.0
P004807,C000634,42,M,Married,2,US,Low,Universal,298000.0,372.6,Monthly,2023-09-14,,9,0,Agent,A1036,False,,True,1,False,False,0,0,False,-0.01,False,,2024-06-30,v1.0
P004808,C001769,27,M,Divorced,0,US,,Term,37000.0,28.61,Monthly,2023-01-31,,17,1,Online,,False,,False,0,False,False,1,1,False,0.01,False,,2024-06-30,v1.0
P004809,C002370,56,M,Widowed,1,ES,Mid,Term,303000.0,194.9,Monthly,2020-09-27,,45,3,Online,,True,0.06,True,2,False,True,0,1,False,0.08,False,,2024-06-30,v1.0
P004810,C001874,56,M,Widowed,4,DE,High,Term,192000.0,118.13,Quarterly,2011-01-09,,164,13,Agent,A1007,True,0.14,True,1,False,False,0,0,False,-0.05,False,,2024-06-30,v1.0
P004811,C000002,54,F,Single,0,US,,Term,235000.0,186.77,Quarterly,2014-02-11,,126,10,Online,,False,,True,2,True,False,1,0,False,0.03,False,,2024-06-30,v1.0
P004812,C001717,37,M,Married,3,US,Low,Term,42000.0,29.65,Monthly,2013-05-02,,135,11,Online,,False,,False,3,False,False,1,3,False,0.15,False,,2024-06-30,v1.0
P004813,C000205,36,F,Single,1,UK,,Term,252000.0,211.92,Monthly,2013-02-05,,138,11,Online,,True,0.15,False,0,False,False,0,1,False,0.0,False,,2024-06-30,v1.0
P004814,C001855,29,F,Single,2,DE,Low,Term,132000.0,102.99,Monthly,2014-07-26,,120,10,Agent,A1063,False,,True,0,False,False,1,0,False,-0.0,False,,2024-06-30,v1.0
P004815,C000039,46,M,Divorced,1,US,Low,Term,68000.0,53.75,Quarterly,2012-01-26,2015-01-10,36,3,Employer,,False,,False,0,False,False,3,1,False,0.11,True,Life Event,2024-06-30,v1.0
P004816,C002106,32,M,Married,0,US,Mid,Term,245000.0,228.23,Monthly,2018-09-18,,70,5,Agent,A1023,False,,True,3,False,True,1,3,False,0.04,False,,2024-06-30,v1.0
P004817,C002998,30,M,Married,2,US,High,Term,265000.0,181.58,Monthly,2015-04-04,,112,9,Agent,A1089,True,0.06,True,0,True,False,0,1,False,0.04,False,,2024-06-30,v1.0
P004818,C002621,39,F,Married,1,US,Low,Term,142000.0,127.9,Monthly,2013-08-22,,132,11,Agent,A1082,False,,True,0,False,False,0,1,False,0.1,False,,2024-06-30,v1.0
P004819,C000643,39,M,Married,0,US,High,Term,193000.0,126.68,Monthly,2010-12-09,,165,13,Bank,,False,,False,0,False,False,0,0,False,0.03,False,,2024-06-30,v1.0
P004820,C001530,38,M,Single,1,FR,Mid,Term,134000.0,95.26,Annual,2019-03-29,,64,5,Agent,A1007,False,,True,1,False,False,0,2,False,-0.03,False,,2024-06-30,v1.0
P004821,C001907,50,M,Single,1,IT,High,Term,57000.0,40.85,Monthly,2010-01-17,,175,14,Agent,A1025,False,,True,3,False,False,0,1,False,-0.03,False,,2024-06-30,v1.0
P004822,C002890,45,F,Married,0,US,High,Whole,190000.0,169.79,Monthly,2020-09-30,,45,3,Agent,A1045,True,0.2,True,3,False,False,0,0,False,-0.15,False,,2024-06-30,v1.0
P004823,C002666,41,M,Married,1,FR,High,Term,347000.0,317.32,Quarterly,2017-02-28,,89,7,Employer,,False,,False,0,False,False,1,1,False,0.14,False,,2024-06-30,v1.0
P004824,C002143,47,F,Widowed,0,ES,Mid,Term,351000.0,241.71,Quarterly,2014-09-20,,119,9,Bank,,True,0.07,False,0,False,False,2,0,False,-0.08,False,,2024-06-30,v1.0
P004825,C000897,33,F,Divorced,1,DE,High,Universal,84000.0,84.07,Annual,2018-11-29,,68,5,Online,,False,,False,0,False,False,0,1,False,0.12,False,,2024-06-30,v1.0
P004826,C001085,46,F,Married,1,DE,Mid,Term,177000.0,131.19,Monthly,2021-12-07,,31,2,Agent,A1082,False,,True,3,False,True,1,2,False,0.03,False,,2024-06-30,v1.0
P004827,C001279,46,F,Divorced,3,IT,Low,Whole,222000.0,331.02,Monthly,2024-03-12,,3,0,Agent,A1046,True,0.06,False,0,False,False,0,1,True,0.03,False,,2024-06-30,v1.0
P004828,C002608,26,F,Single,0,US,High,Whole,297000.0,348.74,Monthly,2021-12-25,2022-12-20,12,1,Employer,,False,,True,4,False,False,0,0,False,0.19,True,Life Event,2024-06-30,v1.0
P004829,C002952,56,F,Married,0,US,Mid,Term,156000.0,111.7,Monthly,2011-05-14,2014-12-24,44,3,Agent,A1044,False,,False,0,False,False,0,1,False,0.05,True,Life Event,2024-06-30,v1.0
P004830,C002395,34,F,Single,1,ES,Low,Whole,348000.0,455.63,Quarterly,2013-10-04,,130,10,Agent,A1085,False,,False,0,False,False,1,0,False,0.01,False,,2024-06-30,v1.0
P004831,C000670,46,M,Married,1,US,High,Whole,157000.0,166.83,Annual,2019-03-29,,64,5,Agent,A1028,False,,True,2,False,False,0,1,False,0.11,False,,2024-06-30,v1.0
P004832,C001505,58,M,Married,1,FR,Low,Term,325000.0,195.06,Quarterly,2021-09-08,,34,2,Agent,A1044,True,0.06,True,2,False,False,2,0,False,-0.05,False,,2024-06-30,v1.0
P004833,C002364,56,F,Single,0,FR,Low,Whole,145000.0,203.89,Monthly,2016-09-26,,94,7,Employer,,False,,True,0,False,False,0,0,False,0.03,False,,2024-06-30,v1.0
P004834,C000718,45,F,Single,0,US,Mid,Whole,240000.0,303.25,Quarterly,2016-12-05,,92,7,Agent,A1000,True,0.2,True,0,False,False,1,0,True,0.03,False,,2024-06-30,v1.0
